,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude
1324,PM3297072,4024_0002,Brookland Manor,2016,In Compliance,2525 - 2531 14TH ST NE,BRENTWOOD ASSOCIATES,5.0,WASHINGTON,DC,20018.0,1938,Multifamily Housing,Multifamily Housing,59162.0,535000.0,42,82.0,82.8,139.5,137.5,3171.7,5.9,40255.5,4010190.4,301709.9985,38.92393914,-76.98484277
1327,PM3980627,0027_0819,2400 Pennsylvania AV NW,2016,In Compliance,2400 PENNSYLVANIA AV NW,2400 LLC,2.0,WASHINGTON,DC,20037.0,1959,Multifamily Housing,Multifamily Housing,71934.0,72000.0,55,83.4,85.1,139.7,139.8,429.5,6.0,3560.0,526048.6,42103.878039999996,38.90283661,-77.05184238
1328,PM4066546,2588_0222,Harvard Towers,2016,Data Under Review by DOEE,1845 HARVARD ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1.0,WASHINGTON,DC,20009.0,1964,Multifamily Housing,Multifamily Housing,,157320.0,45,81.3,83.9,139.8,142.5,916.3,5.8,9869.8,1199999.9,87007.99847,38.92840072,-77.04323778
1332,PM4000713,2538_0803,Shawmut Apartments,2016,In Compliance,2200 19TH ST NW,FGH SHAWMUT LLC,1.0,WASHINGTON,DC,20009.0,1923,Multifamily Housing,Multifamily Housing,73188.0,73188.0,38,69.6,70.7,141.0,139.8,417.1,5.7,2404.6,696920.2,27192.09343,38.91922263,-77.04504251
1335,PM4354671,3766_0803,Aventine Fort Totten Building 1,2016,In Compliance,5210 3RD ST NE,W M A T A,5.0,WASHINGTON,DC,20011.0,2007,Multifamily Housing,Multifamily Housing,127400.0,100266.0,36,45.0,45.0,141.2,141.2,517.1,5.2,4827.3,1321423.9,,38.95308278,-77.00152387
1339,PM4218475,2574_0033,Park Meridian,2016,In Compliance,2637 16TH ST NW,"""VAN METRE PARK MERIDIAN APARTMENTS",1.0,WASHINGTON,DC,20009.0,1965,Multifamily Housing,Multifamily Housing,55555.0,55818.0,51,77.2,78.8,141.7,141.8,328.7,5.9,890.5,474411.0,26929.60405,38.92434798,-77.03574406
1351,PM3997842,0177_0804,Croydon,2016,In Compliance,1815 17TH ST NW,USN LLC,2.0,WASHINGTON,DC,20009.0,1941,Multifamily Housing,Multifamily Housing,63633.0,63633.0,76,84.3,85.4,145.0,144.1,390.7,6.1,4097.9,503899.6,36441.73191,38.91468064,-77.03816696
1353,PM3633445,2609_0858,Park Monroe,2016,In Compliance,3300 16TH ST NW,3300 LLC,1.0,WASHINGTON,DC,20010.0,1964,Multifamily Housing,Multifamily Housing,110000.0,105291.0,61,59.6,59.9,145.2,145.6,589.5,5.6,3923.3,1220062.9,21108.55541,38.93225794,-77.0368107
1356,PM4053839,2934_0802,The Verona,2016,In Compliance,5601 13TH ST NW,5601 13TH STREET NW LLC,4.0,WASHINGTON,DC,20011.0,1955,Multifamily Housing,Multifamily Housing,70212.0,52680.0,4,63.6,64.3,146.0,146.8,300.8,5.7,6360.3,585119.8,13529.70369,38.95758108,-77.0289762
1357,PM4007754,0184_0830,Presidential Cooperative,2016,In Compliance,1026 16TH ST NW,PRESIDENTIAL OWNERS INC,2.0,WASHINGTON,DC,20036.0,1923,Multifamily Housing,Multifamily Housing,56145.0,56145.0,17,68.2,68.3,146.1,142.5,326.6,5.8,562.5,585843.6,18323.5842,38.90352402,-77.03695704
1359,PM3656431,0561_0037,Golden Rule Apartments,2016,In Compliance,901 NEW JERSEY AVE NW,GRA PROPERTIES LIMITED PARTNERSHIP,6.0,WASHINGTON,DC,20001.0,1972,Multifamily Housing,Multifamily Housing,174591.0,174591.0,50,73.7,74.8,146.4,145.6,1038.5,5.9,14271.2,1690287.4,70996.29696,38.90187396,-77.01287581
1361,PM3500007,0033_0087,Columbia Plaza All Bldgs,2016,In Compliance,2400 VIRGINIA AV NW,COLUMBIA PLAZA LP,2.0,WASHINGTON,DC,20037.0,1969,Multifamily Housing,Multifamily Housing,1544107.0,988819.0,38,79.7,80.9,146.8,146.1,6024.4,6.1,50436.4,8753212.3,489392.9186,38.89805121,-77.05057904
1362,PM3829893,5057_0039,Paradise at Parkside,2016,In Compliance,3712 - 3722 HAYES ST NE,JAY STREET ASSOCIATES,7.0,WASHINGTON,DC,20019.0,1965,Multifamily Housing,Multifamily Housing,586115.0,472535.0,43,64.0,59.9,146.8,133.0,2714.7,5.7,52040.4,5276659.3,122377.8272,38.90727605,-76.94928386
1363,PM4006775,2612_0677,Park Pleasant Apartments,2016,In Compliance,3322 MOUNT PLEASANT ST NW,MT PLEASANT ASSOCIATES LLC,1.0,WASHINGTON,DC,20010.0,1964,Multifamily Housing,Multifamily Housing,51428.0,82830.0,20,82.4,82.7,147.0,144.3,510.0,6.2,6426.0,702173.0,44284.49715,38.93402825,-77.03948289
1367,PM3997923,0104_0814,Empire Apartments,2016,In Compliance,2000 F ST NW,WASHINGTON TRANSAIR LLC,2.0,WASHINGTON,DC,20006.0,1930,Multifamily Housing,Multifamily Housing,85860.0,85600.0,64,86.2,87.7,147.7,146.5,536.1,6.3,5257.7,685912.4,50405.74512,38.8971236,-77.04533231
1372,PM3981295,0110_0809,The Sedgewick,2016,In Compliance,1722 19TH ST NW,SEDGEWICK DC OWNER LLC,2.0,WASHINGTON,DC,20009.0,1929,Multifamily Housing,Multifamily Housing,70443.0,65000.0,46,114.5,120.1,150.3,154.8,452.8,7.0,2146.0,273944.0,65066.263829999996,38.91341216,-77.04386159999999
1373,PM4823346,5867_0899,Parkchester,2016,In Compliance,2700 WADE RD SE,WADE ROAD INVESTOR LLC,8.0,WASHINGTON,DC,20020.0,1952,Multifamily Housing,Multifamily Housing,52848.0,72917.0,29,65.4,65.9,150.3,150.9,428.7,5.9,6197.3,834970.6,19198.541240000002,38.85878047,-76.99689829
1374,PM2703000,0024_0885,WestEnd25,2016,In Compliance,1229 - 1231 25TH ST NW,RH 1229-1231 25TH STREET LLC,2.0,WASHINGTON,DC,20037.0,2009,Multifamily Housing,Multifamily Housing,298475.0,271827.0,43,58.7,59.3,151.3,151.9,1565.4,5.8,8484.3,3417542.2,42961.61013,38.90666626,-77.05267791
1375,PM4097164,1874_0061,Regency House,2016,Data Under Review by DOEE,5201 CONNECTICUT AVE NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,3.0,WASHINGTON,DC,20015.0,1964,Multifamily Housing,Multifamily Housing,,113486.0,43,83.9,85.5,151.3,151.1,704.1,6.2,8548.0,1004871.9,60955.00259,38.95788878,-77.07112557
1377,PM3644264,1676_0015,Episcopal Church Home Friendship INC,2016,In Compliance,4201 BUTTERWORTH PL NW,EPISCOPAL CHURCH HOME FRIENDSHIP INC,3.0,WASHINGTON,DC,20016.0,1969,Multifamily Housing,Multifamily Housing,113755.0,113755.0,52,73.3,74.4,152.2,151.8,694.9,6.1,6851919.7,1200619.1,42384.362030000004,38.94908067,-77.08237087
1379,PM3500380,2581_0471,The Calverton,2016,In Compliance,1673 COLUMBIA RD NW,ALONZO O BLISS PROPERTIES,1.0,WASHINGTON,DC,20009.0,1920,Multifamily Housing,Multifamily Housing,104040.0,104040.0,17,81.0,82.3,152.5,151.1,654.6,6.3,48775.9,983872.0,50754.5195,38.92542901,-77.03901653
1380,PM4007727,2663_0845,2445 15th St NW,2016,In Compliance,2445 15TH ST NW,THE DUNKIN-MAXWELL COMPANY,1.0,WASHINGTON,DC,20009.0,1937,Multifamily Housing,Multifamily Housing,63023.0,63023.0,23,79.4,80.5,152.6,151.2,394.4,6.3,2422.3,611598.9,29202.66677,38.92285743,-77.03495498
1382,PM4178751,3040_0126,Park Morton,2016,Data Under Review by DOEE,610 MORTON ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1.0,WASHINGTON,DC,20010.0,1960,Multifamily Housing,Multifamily Housing,,134100.0,40,94.9,97.5,153.4,155.0,875.4,6.5,10774.2,1012236.9,92679.00057,38.931853600000004,-77.02144659
1383,PM3533286,2035_0004,Ellicott House,2016,In Compliance,4849 CONNECTICUT AVE NW,ELLICOTT OWNER LLC,3.0,WASHINGTON,DC,20008.0,1974,Multifamily Housing,Multifamily Housing,319415.0,206304.0,15,82.6,84.4,153.7,154.6,1312.1,6.4,14144.0,1936526.3,104378.49699999999,38.95290607,-77.06819533
1384,PM4351597,0540_0847,Capitol Park Tower,2016,In Compliance,0301  G ST SW,CAPITOL PARK TOWER LLC,6.0,WASHINGTON,DC,20024.0,1962,Multifamily Housing,Multifamily Housing,305520.0,305520.0,27,84.3,87.1,153.7,155.3,1955.1,6.4,17548.5,2793192.3,162319.1514,38.88168173,-77.01680642
1386,PM4364548,2967_0051,Dahlia Apartments,2016,In Compliance,7019 GEORGIA AVE NW,7019 GEORGIA AVENUE LLC,4.0,WASHINGTON,DC,20012.0,1929,Multifamily Housing,Multifamily Housing,72204.0,72204.0,27,84.0,86.2,153.9,156.3,461.8,6.4,3639.4,665401.8,37925.72148,38.97551819,-77.02642534
1389,PM3513277,2662_0204,Faircliff Plaza West,2016,In Compliance,1424 - 1432 CLIFTON ST NW,FPW LP,1.0,WASHINGTON,DC,20009.0,1979,Multifamily Housing,Multifamily Housing,122869.0,86232.0,41,49.1,49.1,154.2,154.2,485.5,5.6,9058.2,1240866.8,,38.92244513,-77.03336578
1390,PM2643783,2132_0029,2800 WOODLEY RD. N.W.,2016,In Compliance,2800 WOODLEY RD NW,ALONZO O BLISS PROPERTIES,3.0,WASHINGTON,DC,20008.0,1942,Multifamily Housing,Multifamily Housing,240521.0,168467.0,30,85.9,87.2,154.3,152.6,1086.8,6.5,4678.1,1513352.5,93129.08942999999,38.92575732,-77.05709739
1395,PM4900810,2860_0081,Columbia Uptown,2016,In Compliance,1375 FAIRMONT ST NW,VAN METRE COLUMBIA UPTOWN APARTMENTS LLC,1.0,WASHINGTON,DC,20009.0,1950,Multifamily Housing,Multifamily Housing,88913.0,88913.0,34,49.4,50.7,155.0,159.1,503.3,5.7,2224.9,1286316.3,,38.92503125,-77.03181165
1396,PM3991639,0104_0837,The York,2016,In Compliance,0532 20TH ST NW,COLUMBIA REALTY VENTURE,2.0,WASHINGTON,DC,20006.0,1941,Multifamily Housing,Multifamily Housing,66528.0,66528.0,59,84.6,85.7,155.1,151.9,428.7,6.4,5034.4,617856.9,35200.2492,38.89685363,-77.04530309
1397,PM4097157,1020_0085,Potomac Senior / Family,2016,Data Under Review by DOEE,1225 G ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6.0,WASHINGTON,DC,20003.0,1968,Multifamily Housing,Multifamily Housing,,349266.0,7,91.5,94.4,155.1,158.1,2267.5,6.5,32538.0,2890127.7,220948.9698,38.87967319,-76.99001179
1398,PM4178748,4121_0080,Montana Terrace,2016,Data Under Review by DOEE,1625 MONTANA AVENUE NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5.0,WASHINGTON,DC,20018.0,1968,Multifamily Housing,Multifamily Housing,,80000.0,40,78.3,79.3,155.1,154.2,493.9,6.2,4347.7,817517.8,34733.00167,38.921,-76.981044
1403,PM4178736,0654_0039,Syphax Gardens,2016,Data Under Review by DOEE,0045 - 0049 P ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6.0,WASHINGTON,DC,20024.0,1960,Multifamily Housing,Multifamily Housing,,151944.0,36,88.1,89.4,156.5,155.2,979.9,6.4,11233.5,1361866.0,87444.99769,38.87219273,-77.01163050000001
1404,PM3298446,3630_0807,Edgewood I,2016,In Compliance,0601 EDGEWOOD ST NE,EDGEWOOD TERRACE ONE LLC,5.0,WASHINGTON,DC,20017.0,1974,Multifamily Housing,Multifamily Housing,345574.0,250000.0,56,61.7,62.2,156.6,157.1,1495.5,6.0,22394.4,3219580.6,44385.99968,38.92461518,-76.99662762
1414,PM3531644,0472_0128,Waterside Towers,2016,In Compliance,0901 - 0947 6TH ST SW,TODD S DECKELBAUM TRUSTEE,6.0,WASHINGTON,DC,20024.0,1970,Multifamily Housing,Multifamily Housing,1037766.0,381600.0,27,85.3,86.8,157.9,157.5,2497.3,6.5,9720.4,3657395.8,200737.9193,38.87901539,-77.02028987
1416,PM4097111,2864_0334,Garfield Terrace,2016,Data Under Review by DOEE,2371 - 2381 11TH ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1.0,WASHINGTON,DC,20001.0,1965,Multifamily Housing,Multifamily Housing,,230989.0,30,80.0,82.0,158.1,160.2,1455.0,6.3,18324.3,2399999.7,102907.99900000001,38.92223267,-77.02570734
1418,PM3489461,0423_0018,1330 Seventh Street,2016,In Compliance,1330 7TH ST NW,1330 SEVENTH STREET LIMIITED PARTNERSHIP,6.0,WASHINGTON,DC,20001.0,1974,Multifamily Housing,Multifamily Housing,145200.0,145200.0,31,80.4,81.4,158.6,157.1,937.3,6.5,32484.9,1508739.8,65311.998179999995,38.90834315,-77.02219889
1419,PM4178734,0652_0075,James Creek,2016,Data Under Review by DOEE,0061 - 0087 O ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6.0,WASHINGTON,DC,20024.0,1942,Multifamily Housing,Multifamily Housing,,223284.0,28,93.6,96.2,158.6,157.9,1482.7,6.6,13873.4,1886145.9,144736.0008,38.87313323,-77.01140582
1422,PM4371872,1829_0055,Devonshire Court South,2016,In Compliance,4105 WISCONSIN AVE NW,4105 WISCONSIN LLC,3.0,WASHINGTON,DC,20016.0,1928,Multifamily Housing,Multifamily Housing,55896.0,55896.0,29,72.4,73.1,159.4,156.9,352.2,6.3,1967.0,653519.0,18156.354180000002,38.94259214,-77.07619739
1430,PM4104309,2661_0862,Adams-Garden Towers,2016,In Compliance,2325 15TH ST NW,ADAMS GARDEN TOWERS LLC,1.0,WASHINGTON,DC,20009.0,1937,Multifamily Housing,Multifamily Housing,54613.0,49888.0,42,98.5,100.0,161.2,159.6,345.9,6.9,2531.9,403825.4,35377.66665,38.92086433,-77.0346777
1437,PM2924130,0008_0806,"Watergate East, Inc.",2016,In Compliance,2500 VIRGINIA AV NW,WATERGATE EAST INC,2.0,WASHINGTON,DC,20037.0,1965,Multifamily Housing,Multifamily Housing,449825.0,389352.0,15,101.7,100.2,162.6,161.4,2863.4,7.4,8426.7,2792324.4,3734.979965,38.89938773,-77.05423512
1441,PM4097073,0825S_0845,Carroll Apartments,2016,Data Under Review by DOEE,410 M ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6.0,WASHINGTON,DC,20003.0,1964,Multifamily Housing,Multifamily Housing,,48064.0,23,84.8,86.9,163.3,164.3,315.3,6.6,1662.9,500399.9,23707.00115,38.87671859,-76.99995583
1442,PM4097131,0282_0010,Horizon House,2016,Data Under Review by DOEE,1150 12TH STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2.0,WASHINGTON,DC,20005.0,1964,Mixed Use Property,Multifamily Housing,,105370.0,51,84.4,85.9,163.3,163.1,689.9,6.5,6065.2,1104258.8,51207.00196,38.905198999999996,-77.0283
1449,PM4368842,0395_0055,Heritage at Shaw Station,2016,In Compliance,801 - 811 R ST NW,LINCOLN WESTMORELAND PHASE II LP,6.0,WASHINGTON,DC,20001.0,1963,Multifamily Housing,Multifamily Housing,59401.0,80000.0,89,52.3,52.3,164.3,164.3,480.0,6.0,5707.6,1226727.8,,38.91339184,-77.02319364
1450,PM2791015,0502_0184,"Tiber Island Cooperative Homes, Inc.",2016,In Compliance,0461 N ST SW,TIBER ISLAND COOPERATIVE HOMES,6.0,WASHINGTON,DC,20024.0,1964,Multifamily Housing,Multifamily Housing,315832.0,315832.0,27,83.7,86.0,164.6,165.3,2117.6,6.7,15091.3,3396136.6,148501.6081,38.876056899999995,-77.01806073
1454,PM4178731,0594_0067,Greenleaf Addition,2016,Data Under Review by DOEE,0201 - 0203 M ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6.0,WASHINGTON,DC,20024.0,1960,Multifamily Housing,Multifamily Housing,,23876.0,41,124.7,129.7,164.9,170.2,180.6,7.6,4159.2,113865.0,25887.002790000002,38.87693573,-77.01419892
1462,PM3986468,2855_0078,Samuel J. Simmons NCBA Estates,2016,In Compliance,2801 14TH ST NW,SAMUEL J SIMMONS NCBA ESTATES #1,1.0,WASHINGTON,DC,20009.0,1981,Multifamily Housing,Multifamily Housing,173751.0,173751.0,2,72.1,73.5,166.4,167.8,1129.7,6.5,9813.2,2209044.8,49963.45573,38.92625324,-77.03200515
1471,PM4178753,1023_0123,Hopkins Apartment,2016,Data Under Review by DOEE,1025 13TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6.0,WASHINGTON,DC,20003.0,1960,Multifamily Housing,Multifamily Housing,,140276.0,24,97.9,100.7,167.8,169.9,982.0,7.0,9475.6,1278773.9,93751.99899,38.87778084,-76.98854221
1476,PM3541143,0211_0852,Miramar Apartments,2016,In Compliance,1301 15TH ST NW,MORRIS & GWENDOLYN CAFRITZ FOUNDATION,2.0,WASHINGTON,DC,20005.0,1930,Multifamily Housing,Multifamily Housing,118512.0,118512.0,8,122.3,127.4,168.7,174.1,910.6,7.7,5005.7,668811.5,122163.8985,38.90761048,-77.03429749
1483,PM3984616,2667_0847,Claypoole Courts,2016,In Compliance,1408 - 1432 GIRARD ST NW,PARCEL FIVE ASSOCIATES,1.0,WASHINGTON,DC,20009.0,1898,Multifamily Housing,Multifamily Housing,71013.0,71013.0,63,54.2,52.4,170.1,164.6,441.2,6.2,5190.6,1127569.0,,38.92522957,-77.03307789
1485,PM4007389,0209_0929,The DeSoto,2016,In Compliance,1445 P ST NW,METRO MARKET LLC,2.0,WASHINGTON,DC,20005.0,2004,Multifamily Housing,Multifamily Housing,57992.0,57992.0,33,73.0,72.2,171.0,168.5,386.0,6.7,3435.1,767079.9,16168.3033,38.90981955,-77.03349768
1488,PM3686127,5440_0805,Stoneridge I,2016,In Compliance,0310 - 0354 ANACOSTIA RD SE,SOUSA ASSOCIATES LTD ASSOCIATES,7.0,WASHINGTON,DC,20019.0,1970,Multifamily Housing,Multifamily Housing,109280.0,93828.0,22,90.3,90.8,171.5,169.0,661.9,7.1,7195.0,1009443.2,50255.80958,38.88523527,-76.95404534
1499,PM3636028,0628_0859,Capital Plaza,2016,In Compliance,0035 E ST NW,CAPITAL PLAZA PROPERTIES LLC,6.0,WASHINGTON,DC,20001.0,1949,Multifamily Housing,Multifamily Housing,82478.0,58300.0,60,107.3,110.7,173.8,175.8,437.3,7.5,4015.8,500090.3,45487.19741,38.89639431,-77.01060065
1502,PM4097096,0281_0047,Claridge Towers,2016,Data Under Review by DOEE,1221 M ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2.0,WASHINGTON,DC,20005.0,1967,Multifamily Housing,Multifamily Housing,,198000.0,36,93.9,95.5,175.4,175.2,1408.2,7.1,16012.8,2133562.8,113088.0009,38.90586055,-77.02881983
1507,PM3500430,5871_0869,Washington View Assoc3,2016,In Compliance,2627 - 2653 STANTON RD SE,WASHINGTON VIEW ASSOCIATES LLC,8.0,WASHINGTON,DC,20020.0,1967,Multifamily Housing,Multifamily Housing,127736.0,127736.0,43,114.7,119.0,175.8,178.3,986.6,7.7,6558.1,991102.9,112727.4778,38.85832161,-76.98885518
1508,PM4352082,2726_0812,1440 Rockview Apartments,2016,In Compliance,6040 14TH ST NW,VICTORY INVESTMENTS INC,4.0,WASHINGTON,DC,20011.0,1959,Multifamily Housing,Multifamily Housing,63227.0,65000.0,9,101.3,102.7,175.9,174.9,482.9,7.4,6963.5,633043.8,44274.18307,38.96359693,-77.03384799999999
1523,PM4178747,5423_0020,Stoddert Terrace,2016,Data Under Review by DOEE,0241 - 0253 37TH PL SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7.0,WASHINGTON,DC,20019.0,1960,Multifamily Housing,Multifamily Housing,,177520.0,35,105.7,108.6,179.2,180.6,1331.6,7.5,18660.2,1696613.8,129803.9935,38.88605299,-76.95207637
1525,PM4178741,5356_0109,Benning Terrace,2016,Data Under Review by DOEE,0641 - 0645 46TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7.0,WASHINGTON,DC,20019.0,1960,Multifamily Housing,Multifamily Housing,,274781.0,28,106.0,108.2,179.5,178.5,2065.6,7.5,28985.5,2626629.7,201721.9811,38.88057446,-76.93744853
1527,PM4097135,0211_0856,James Apartments,2016,Data Under Review by DOEE,1425 N ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2.0,WASHINGTON,DC,20005.0,1960,Multifamily Housing,Multifamily Housing,,101376.0,18,85.1,86.8,180.0,180.2,712.3,7.0,4614.7,1288519.9,42284.999489999995,38.90750795,-77.03309918
1529,PM3495768,1973_0022,The Frontenac,2016,In Compliance,4550 CONNECTICUT AVE NW,ALONZO O BLISS PROPERTIES,3.0,WASHINGTON,DC,20008.0,1931,Multifamily Housing,Multifamily Housing,113165.0,113164.0,11,90.6,91.5,180.1,177.4,828.0,7.3,3379.0,1348171.7,56576.330839999995,38.94944358,-77.06690551
1530,PM3992793,2527_0837,2100 Connecticut Ave,2016,In Compliance,2100 CONNECTICUT AV NW,COLUMBIA REALTY VENTURE LLC,2.0,WASHINGTON,DC,20008.0,1941,Multifamily Housing,Multifamily Housing,76594.0,65964.0,23,130.5,135.2,180.3,184.0,541.3,8.2,3796.7,400294.6,72415.08327,38.91795517,-77.04772627
1531,PM3990143,1932_0813,Sherry Hall,2016,In Compliance,2702 WISCONSIN AVE NW,ALONZO O BLISS PROPERTIES,3.0,WASHINGTON,DC,20007.0,1943,Multifamily Housing,Multifamily Housing,50880.0,50880.0,24,107.4,109.2,180.4,178.2,391.6,7.7,1806.2,481959.7,38223.7362,38.92503326,-77.07362239
1536,PM4066862,5147_0081,Glendale Plaza Apartments,2016,In Compliance,4651 NANNIE HELEN BURROUGHS AVE NE,CIH GLENDALE PLAZA LP,7.0,WASHINGTON,DC,20019.0,1970,Multifamily Housing,Multifamily Housing,77767.0,77767.0,4,101.1,102.9,181.0,178.8,588.9,7.6,5567.8,816643.6,50720.43981,38.89856082,-76.93425438
1537,PM4178750,2718_0847,Colorado,2016,Data Under Review by DOEE,5336 COLORADO AVE NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,4.0,WASHINGTON,DC,20011.0,1923,Multifamily Housing,Multifamily Housing,,17755.0,3,57.6,58.7,181.0,184.4,113.5,6.4,596.9,299951.0,,38.95540883,-77.03461929
1541,PM4097151,3070_0095,LeDroit,2016,Data Under Review by DOEE,2125 4TH ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1.0,WASHINGTON,DC,20001.0,1965,Multifamily Housing,Multifamily Housing,,83706.0,38,106.4,109.3,181.9,183.7,635.6,7.6,6186.4,823941.9,60947.999379999994,38.91922875,-77.01740567
1543,PM3990212,2967_0077,Walter Reed Apartments,2016,In Compliance,6939 GEORGIA AVE NW,WALTER REED APART LTD,4.0,WASHINGTON,DC,20012.0,1965,Multifamily Housing,Multifamily Housing,59616.0,59616.0,26,102.4,103.9,182.1,182.0,455.3,7.6,5566.6,623818.4,39767.109410000005,38.97494417,-77.02648732
1566,PM4342053,5084_0300,Benning Woods,2016,In Compliance,0130 - 0138 42ND ST NE,L E HORNING,7.0,WASHINGTON,DC,20019.0,1968,Multifamily Housing,Multifamily Housing,73698.0,50796.0,44,109.6,112.8,186.9,188.1,403.2,7.9,3831.8,511629.8,38215.99511,38.89168642,-76.94291618
1567,PM4903213,2530_0817,Westmoreland Cooperative,2016,In Compliance,2122 CALIFORNIA ST NW,WESTMORELAND COOPERATIVE,2.0,WASHINGTON,DC,20008.0,1905,Multifamily Housing,Multifamily Housing,84667.0,84667.0,7,82.4,78.9,187.1,176.3,621.3,7.3,599116.2,1194255.8,28999.4959,38.91621785,-77.04744894
1570,PM4991913,0542_4184,Leo at Waterfront Station,2016,In Compliance,1150  4TH ST SW,SKY HOUSE I CONDO,6.0,WASHINGTON,DC,20024.0,2013,Multifamily Housing,Multifamily Housing,161669.0,238000.0,7,62.3,62.6,187.6,188.0,1644.3,6.9,5707.2,4081209.4,8913.272356,38.87748082,-77.01632209
1577,PM4178757,3521_0099,Lincoln Road,2016,Data Under Review by DOEE,0011 R ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5.0,WASHINGTON,DC,20002.0,1900,Multifamily Housing,Multifamily Housing,,22813.0,2,107.1,109.3,189.8,190.0,178.6,7.8,147.4,247367.0,15994.00006,38.91238585,-77.00840595
1584,PM4178740,5743_0155,Woodland Terrace,2016,Data Under Review by DOEE,2351 - 2373 AINGER PL SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,8.0,WASHINGTON,DC,20020.0,1964,Multifamily Housing,Multifamily Housing,,277729.0,13,118.5,120.3,192.2,189.7,2268.5,8.2,21866.3,2638059.7,239097.0017,38.85698073,-76.97292320000001
1589,PM4097142,5726_0026,Knox Hill,2016,Data Under Review by DOEE,3111 KNOX ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,8.0,WASHINGTON,DC,20020.0,1987,Multifamily Housing,Multifamily Housing,,76420.0,7,79.9,80.3,193.3,191.1,555.7,7.3,4740.4,1172001.9,21103.00381,38.85226939,-76.96921205
1592,PM4097171,0620_0247,Sibley Plaza Senior,2016,Data Under Review by DOEE,1140 NORTH CAPITOL ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6.0,WASHINGTON,DC,20001.0,1968,Multifamily Housing,Multifamily Housing,,196645.0,1,108.1,110.2,193.6,193.0,1564.9,8.0,20051.5,2207480.8,137315.0023,38.90473934,-77.01011548
1593,PM4178756,PAR01600038,Langston Terrace,2016,Data Under Review by DOEE,0700 21ST ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5.0,WASHINGTON,DC,20002.0,1937,Multifamily Housing,Multifamily Housing,,183854.0,43,116.4,120.5,193.7,198.0,1500.4,8.2,18142.5,1842107.8,151210.0001,38.89908161,-76.97439249
1603,PM3513593,2571_0954,1661 Crescent Place NW Inc,2016,In Compliance,1661 CRESCENT PL NW,1661 CRESCENT PLACE NW INC,1.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,118686.0,118686.0,1,87.6,89.3,195.9,197.7,915.5,7.7,1575.0,1730547.5,44869.37753,38.92087925,-77.03824167
1610,PM3984355,3501_0125,Franklin Commons,2016,In Compliance,0101 - 0125 FRANKLIN ST NE,FRANKLIN COMMONS LTD,5.0,WASHINGTON,DC,20002.0,1983,Multifamily Housing,Multifamily Housing,55860.0,55860.0,20,62.9,61.0,197.6,191.7,403.2,7.2,3766.3,1030469.0,,38.92597678,-77.00408239
1625,PM3996319,2693_0042,Twin Oaks Apartments,2016,In Compliance,3800 14TH ST NW,TWIN OAKS LLC,4.0,WASHINGTON,DC,20011.0,1920,Multifamily Housing,Multifamily Housing,97377.0,97377.0,29,140.2,144.5,200.5,203.5,878.0,9.0,9286.2,727541.9,111713.2809,38.93824847,-77.03350133
